No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
263|KRESNA|0|110005727||Divisi Produksi|35016ME107|19100273|PRODUK MASSA MODUL SURYA 2016|ISI CUTTER; L-500, BESAR, KENKO|2134|PAC|IDR|48371|8|386968|386968|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|54500|436000|||TIDAK|19/08/2016 0:00:00|TIDAK|-1923032|340700275|8|||
264|KRESNA|0|110005727||Divisi Produksi|35016ME107|19140153|PRODUK MASSA MODUL SURYA 2016|AMPLOP; S/N PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS|2134|LBR|IDR|93|24000|2232000|2232000|||130003608|210003457|SP|KOPERASI KARYAWAN  LEN|24000|IDR|87|2088000|||TIDAK|06/09/2016 0:00:00|TIDAK|144000|340800270|24000|||
265|KRESNA|0|110005727||Divisi Produksi|35016ME107|19140031|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; QC "PASSED", KERTAS BERLEM|2134|LBR|IDR|87|7700|669900|669900|||130003608|210003457|SP|KOPERASI KARYAWAN  LEN|7700|IDR|81|625471|||TIDAK|06/09/2016 0:00:00|TIDAK|-1418100|340800270|7700|||
266|KRESNA|0|110005727||Divisi Produksi|35016ME107|19140086|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; SNI SOLAR MODUL, PLASTIK BERLEM|2134|BU|IDR|87|7700|669900|669900|||130003608|210003457|SP|KOPERASI KARYAWAN  LEN|7700|IDR|81|625471|||TIDAK|06/09/2016 0:00:00|TIDAK|-1418100|340800270|7700|||
267|KRESNA|0|110005727||Divisi Produksi|35016ME107|17100124|PRODUK MASSA MODUL SURYA 2016|BAHAN PENGEPAKAN; BOX KARTON MODUL SURYA 230 WP â€“ 260 WP, UKURAN 166 X 102 X 10 CM + LAYER|2134|PCS|IDR|38428|3855|1,481399E+08|1,481399E+08|||130003606|210003440|SPK|PRIMA CAHAYA MANDIRI, PT|3855|IDR|34000|131070000|||TIDAK|24/08/2016 0:00:00|TIDAK|17069936|310003303|3855|||
268|KRESNA|0|110005727||Divisi Produksi|35016ME107|19140152|PRODUK MASSA MODUL SURYA 2016|LABEL/STIKER; PHOTOVOLTAIC, MODUL SURYA 180WP, KERTAS BERLEM|2134|LBR|IDR|815|7700|6275500|6275500|||130003608|210003457|SP|KOPERASI KARYAWAN  LEN|7700|IDR|758|5837370|||TIDAK|06/09/2016 0:00:00|TIDAK|4187500|340800270|7700|||
269|KRESNA|0|110005727||Divisi Produksi|35016ME107|13113749|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; FRAME ALUMUNIUM LOKAL MODUL SURYA 260 WP, 1636 MM X 992 MM X 45 MM|2134|SET|IDR|226875|7740|1E+09|1E+09|||||||7740||||||TIDAK||TIDAK||||||
270|KRESNA|0|110005727||Divisi Produksi|35016ME107|16100366|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; CAIR, FLUX, BENING, NO CLEAN, ANX 3012|2134|KG|IDR|77585|100|7758500|7758500|||130003604|210003437|SP|ASAHI SOLDER TECHNOLOGY INDONESIA, PT|100|IDR|70000|7000000|||TIDAK|02/09/2016 0:00:00|TIDAK|758500|310003331|100|||
271|KRESNA|0|110005727||Divisi Produksi|35016ME107|16100168|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; IPA, CAIR, BENING, TEKNIS|2134|LTR|IDR|34397|160|5503520|5503520|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|160|IDR|33000|5280000|||TIDAK|19/08/2016 0:00:00|TIDAK|3193520|340700275|160|||
272|KRESNA|0|110005727||Divisi Produksi|35016ME107|16100250|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; TIMAH, KAWAT, SILVER, DIA 1MM SN/PB, 60/40  , ASAHI|2134|KG|IDR|224446|70|1,571122E+07|1,571122E+07|||130003604|210003437|SP|ASAHI SOLDER TECHNOLOGY INDONESIA, PT|70|IDR|203500|12210000|||TIDAK|02/09/2016 0:00:00|TIDAK|8711220|310003331|60|||
273|KRESNA|0|110005727||Divisi Produksi|35016ME107|17100117|PRODUK MASSA MODUL SURYA 2016|BAHAN PENGEPAKAN; STRAPPING BAND SEMI OTOMATIS MERK  HANA|2134|ROL|IDR|123614|20|2472280|2472280|||130003612|210003438|PLG|TONDIRAYA SENTOSA, PT|20|IDR|115000|2300000|||TIDAK|24/08/2016 0:00:00|TIDAK|172280|340700302|20|||
274|KRESNA|0|110005727||Divisi Produksi|35016ME107|19100104|PRODUK MASSA MODUL SURYA 2016|ISOLASI; L=0.5 INCH, BENING, PLASTIK , PANFIX|2134|ROL|IDR|10058|231|2323398|2323398|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|231|IDR|10000|2310000|||TIDAK|19/08/2016 0:00:00|TIDAK|13398|340700275|231|||
275|KRESNA|0|110005727||Divisi Produksi|35016ME107|19100124|PRODUK MASSA MODUL SURYA 2016|LEM; STICK GLUE, CAIR, ALTECO|2134|TUB|IDR|4074|40|162960|162960|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|40|IDR|4000|160000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2147040|340700275|40|||
276|KRESNA|0|110005727||Divisi Produksi|35016ME107|14100071|PRODUK MASSA MODUL SURYA 2016|TOOLS ELEKTRONIK/ELEKTRIK; MATA SOLDER, FOR CS & TCS-SERIES / NO.1102, DIA 4.7MM, ANTEX|2134|BU|IDR|115920|118|1,367856E+07|1,367856E+07|||130003621|210003449|PO|element14 Pte Ltd|118|SGD|6|767|||TIDAK|07/10/2016 0:00:00|TIDAK|13677793|340900221|118|||
277|KRESNA|0|110005727||Divisi Produksi|35016ME107|14100071|PRODUK MASSA MODUL SURYA 2016|TOOLS ELEKTRONIK/ELEKTRIK; MATA SOLDER, FOR CS & TCS-SERIES / NO.1102, DIA 4.7MM, ANTEX|2134|BU|IDR|115920|118|1,367856E+07|1,367856E+07|||130003617|210003446|PO|element14 Pte Ltd|118|IDR|6|767|||TIDAK||TIDAK|13677793|||||
278|KRESNA|0|110005727||Divisi Produksi|35016ME107|19100177|PRODUK MASSA MODUL SURYA 2016|PISAU CUTTER; L-500, BESAR, KENKO|2134|BU|IDR|12899|24|309576|309576|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|24|IDR|12800|307200|||TIDAK|19/08/2016 0:00:00|TIDAK|-2000424|340700275|24|||
279|KRESNA|0|110005727||Divisi Produksi|35016ME107|14120072|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; MAJUN, KAIN, KAOS|2134|KG|IDR|15851,8|20|317036|317036|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|20|IDR|15800|316000|||TIDAK|19/08/2016 0:00:00|TIDAK|-1992964|340700275|20|||
280|KRESNA|0|110005727||Divisi Produksi|35016ME107|14111164|PRODUK MASSA MODUL SURYA 2016|TOOLS MEKANIK; GUNTING KARET, STAINLESS STEEL, 195MM|2134|BU|IDR|16537,5|12|198450|198450|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|12|IDR|16000|192000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2111550|340700275|12|||
281|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100040|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN, PENDEK, KOMBINASI (KULIT - KAIN), ALL SIZE|2134|PSG|IDR|33833,63|8|270669|270669|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|23500|188000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2039330,97|340700275|8|||
282|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100042|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN, LAS, KULIT, ALL SIZE, GLOVES|2134|PSG|IDR|34528,81|4|138115,2|138115,2|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|4|IDR|27000|108000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2171884,77|340700275|4|||
283|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100182|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN POLOS	|2134|LSN|IDR|31000|8|248000|248000|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|31000|248000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2062000|340700275|8|||
284|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100183|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; SARUNG TANGAN KAIN BINTIK	|2134|LSN|IDR|49000|8|392000|392000|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|49000|392000|||TIDAK|19/08/2016 0:00:00|TIDAK|-1918000|340700275|8|||
285|KRESNA|0|110005727||Divisi Produksi|35016ME107|14120110|PRODUK MASSA MODUL SURYA 2016|TOOLS KIMIA; LAP  TANGAN/MESIN, KAIN PERNEL/HANDUK, 30 X 30 CM|2134|BU|IDR|15750|8|126000|126000|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|8|IDR|15000|120000|||TIDAK|19/08/2016 0:00:00|TIDAK|-2184000|340700275|8|||
286|KRESNA|0|110005727||Divisi Produksi|35016ME107|18100180|PRODUK MASSA MODUL SURYA 2016|SAFETY TOOLS; MASKER 3 PLY	|2134|DUS|IDR|45500|22|1001000|1001000|||130003607|210003435|SP|ANUGERAH PUTRA SEJATI, CV.|22|IDR|45500|1001000|||TIDAK|19/08/2016 0:00:00|TIDAK|-1309000|340700275|22|||
287|KRESNA|0|110005726||Divisi Produksi|35016ME107|10210060|PRODUK MASSA MODUL SURYA 2016|SOLAR CELL; MONOCRYSTALLINE CELL 156 MM X 156 MM, POWER :4,44 WP, EFFICIENCY AVERAGE 18,7 %	|2134|PCS|USD|2|232400|464800|1E+09|||||||232400||||||TIDAK||TIDAK||||||
288|KRESNA|0|110005726||Divisi Produksi|35016ME107|13113876|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; EVA FILM THICNESS : 0.5 MM, WIDTH 990 MM,LENGTH 100 M	|2134|SQM|USD|2|12697|25394|3,484819E+08|||||||12697||||||TIDAK||TIDAK||||||
289|KRESNA|0|110005726||Divisi Produksi|35016ME107|13113877|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; TPT/TPE BACKSHEET THICNESS : 0.3 MM, WIDTH 990 MM,LENGTH 100 M|2134|SQM|USD|6|6534|39204|5,379965E+08|||||||6534||||||TIDAK||TIDAK||||||
290|KRESNA|0|110005726||Divisi Produksi|35016ME107|13113956|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; BUS RIBBON, 0,35 MM X 5 MM	|2134|KG|USD|25|147|3680|5,050064E+07|||||||147||||||TIDAK||TIDAK||||||
291|KRESNA|0|110005726||Divisi Produksi|35016ME107|13113957|PRODUK MASSA MODUL SURYA 2016|BRG JD MEKANIK; STRING RIBBON, 0,23 MM X 1,6 MM	|2134|KG|USD|25|693|17325|2,37751E+08|||||||693||||||TIDAK||TIDAK||||||
292|KRESNA|0|110005726||Divisi Produksi|35016ME107|10210062|PRODUK MASSA MODUL SURYA 2016|SOLAR CELL; LOW IRON TEMPERED GLASS 1630 MM X 986 MM X 3,2 MM|2134|PCS|USD|11,1|3870|42957|5,894989E+08|||||||3870||||||TIDAK||TIDAK||||||
293|KRESNA|0|110005726||Divisi Produksi|35016ME107|13112383|PRODUK MASSA MODUL SURYA 2016|BARANG JADI MEKANIK; BARANG JADI MEKANIK; JUNCTION BOX,  WITH  THREE DIODE CABLE -CONNECTOR, PLASTIK, KOTAK/PERSEGI, HITAM|2134|BU|USD|6|3870|23220|3,186481E+08|||||||3870||||||TIDAK||TIDAK||||||
294|KRESNA|0|110005726||Divisi Produksi|35016ME107|16100356|PRODUK MASSA MODUL SURYA 2016|BAHAN KIMIA; SILICONE SEALANT FOR FRAMING, 1 TUBE : 300 ML|2134|TUB|USD|4|1540|6160|8,453368E+07|||||||1540||||||TIDAK||TIDAK||||||
295|KRESNA|0|110005725||Divisi Produksi|35016ME107|12100678|PRODUK MASSA MODUL SURYA 2016|BAHAN MEKANIK; PELAT, PERTINAK, 1.0MM 1200 X 2400MM|2134|LBR|IDR|495000|2|990000|990000|||130003603|210003434|SP|ANUGERAH PUTRA SEJATI, CV.|2|IDR|495000|990000|||TIDAK|19/08/2016 0:00:00|TIDAK|0|340700276|2|||
296|INDRI|0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105153|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; RTSM200 5 MONTHS SUPPORT & MAINTENANCE OF POS 2A|2151|UN|EUR|9|4|36|525621,3|||160000404|240000389|PO|CARMENTA GEOSPATIAL INNOVATIONS|4|EUR|9|36|||TIDAK|10/08/2016 0:00:00|TIDAK|-2864|310003267|4|||
297|INDRI|0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N13105398|PENGEMBANGAN TACTICAL DATA LINK (TDL)|BRG JD ELEKTRIK; SDK528L CARMENTA ENGINE 5 LINUX SDK NAUTICAL EXTENSION LICENSE|2131|UN|EUR|2900|1|2900|4,234171E+07|||160000404|240000389|PO|CARMENTA GEOSPATIAL INNOVATIONS|1|EUR|2900|2900|||TIDAK|10/08/2016 0:00:00|TIDAK|0|310003267|1|||
298|INDRI|0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105151|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; SDKSM200 5 MONTHS YEAR SUPPORT & MAINTENANCE OF POS 1A|2151|UN|EUR|218|1|218|3182929|||160000404|240000389|PO|CARMENTA GEOSPATIAL INNOVATIONS|1|EUR|218|218|||TIDAK|10/08/2016 0:00:00|TIDAK|-2682|310003267|1|||
299|INDRI|0|110005724||Divisi Pusat Teknologi & Inovasi|53015XD142|N15105152|PENGEMBANGAN TACTICAL DATA LINK (TDL)|JS SUBKON; RT528L 5 MONTHS RENTAL CARMENTA ENGINE 5 LINUX RT NAUTICAL EXTENSION LICENSE|2151|UN|EUR|58|4|232|3387337|||160000404|240000389|PO|CARMENTA GEOSPATIAL INNOVATIONS|4|EUR|58|232|||TIDAK|10/08/2016 0:00:00|TIDAK|-2668|310003267|4|||
300|INDRI|0|110005723||Divisi Pusat Teknologi & Inovasi|53016XR143|N13114681|PENGEMBANGAN SISTEM INTERLOCKING BERBASIS PLATFORM 1oo2D|BRG JD MEKANIK; NOBI FREE STANDING ENCLOSURE, DIM : 600 W X 2190H + 100H PLINT X 600D, DOUBLE DOOR (F/R) W/O SIDE COVER, C/W BAYING KIT ( 2 SET ), CODE PART : KDS 4226|2131|EA|IDR|1E+07|3|3E+07|3E+07|||160000403|240000391|SP|NOBI PUTRA ANGKASA, PT.|3|IDR|9000000|27000000|||TIDAK|03/10/2016 0:00:00|TIDAK|3000000|340900190|3|||
301|INDRI|0|110005723||Divisi Pusat Teknologi & Inovasi|53016XR143|N13114682|PENGEMBANGAN SISTEM INTERLOCKING BERBASIS PLATFORM 1oo2D|BRG JD MEKANIK; DIM : 600D X 2190H, CODE PART : SIDE COVER	|2131|PAI|IDR|1700000|1|1700000|1700000|||160000403|240000391|SP|NOBI PUTRA ANGKASA, PT.|1|IDR|1500000|1500000|||TIDAK|03/10/2016 0:00:00|TIDAK|-25300000|340900190|1|||
302|DADANG|0|110005722||Unit Bisnis Energi & Transportasi|18115JN169|N16100465|PENGADAAN PESAWAT LATIH SAYAP TETAP SINGLE ENGINE 2015|BAHAN KIMIA; AEROSHELL FLUID 41|2131|PAL|IDR|3800000|1|3800000|3800000|||150001497|230001460|SP|SINERGI INTI NUSARAYA, PT|1|IDR|3600000|3600000|||TIDAK|03/10/2016 0:00:00|TIDAK|200000|340800297|1|||
303|DADANG|0|110005722||Unit Bisnis Energi & Transportasi|18115JN169|N16100466|PENGADAAN PESAWAT LATIH SAYAP TETAP SINGLE ENGINE 2015|BAHAN KIMIA; AEROSHELL W100	|2131|PAL|IDR|3800000|6|2,28E+07|2,28E+07|||150001497|230001460|SP|SINERGI INTI NUSARAYA, PT|6|IDR|3600000|21600000|||TIDAK|03/10/2016 0:00:00|TIDAK|19200000|340800297|6|||
304|INDRI|0|110005736||Divisi Pusat Teknologi & Inovasi|53015XD173|N27100591|PENGEMBANGAN RADAR SURVEILLANCE S-BAND PULSE COMPRESSION TAHAP II|LAPTOP; LENOVO IDEAPAD U41-70 LID NOTEBOOK SPESIFIKASI: INTEL CORE I7-5500U PROCESSOR â€¢ 4GB DDR3 RAM â€¢ 1TB HARD DRIVE â€¢ NVIDIA GEFORCE 940M 2GB GRAPHICS â€¢ DOS â€¢ 14" FULL HD DISPLAY â€¢ WEBCAM â€¢ BLACK|2131|EA|IDR|9685000|1|9685000|9685000|||||||1||||||TIDAK||TIDAK||||||
305|IIS|0|110005735||Unit Bisnis ICT|16514JI160|N15105159|ITTS Phase II|JS SUBKON; JASA SEWA ALAT UKUR ETL 2 SET ( RP.50.000.000/BULAN/SET) SELAMA 6 BULAN	|2151|LOT|IDR|4,8E+08|1|4,8E+08|4,8E+08|||||||1||||||TIDAK||TIDAK||||||
306|DADANG|0|110005734||Unit Bisnis Energi & Transportasi|18116JN116|N15105155|PEMELIHARAAN RADAR 13 LOKASI 2016|JS SUBKON; KEGIATAN OVERHAUL GENERATOR DIESEL 20KVA RADAR CUACA STASIUN METEOROLOGI JAMBI DAN BENGKULU|2151|LOT|IDR|1,24056E+08|1|1,24056E+08|1,24056E+08|||150001513|230001480|SPK|RIFETA, CV.|1|IDR|124000000|124000000|||TIDAK|22/08/2016 0:00:00|TIDAK|56000|310003296|1|||
307|DADANG|0|110005733||Unit Bisnis Energi & Transportasi|18116JN116|N15105154|PEMELIHARAAN RADAR 13 LOKASI 2016|JS SUBKON; KEGIATAN OVERHAUL GENERATOR DIESEL 20KVA RADAR CUACA STASIUN METEOROLOGI BIMA DAN PALEMBANG|2151|LOT|IDR|1,29616E+08|1|1,29616E+08|1,29616E+08|||150001511|230001478|SPK|ANUGRAH MANDIRI JAYA, CV.|1|IDR|128700000|128700000|||TIDAK|19/08/2016 0:00:00|TIDAK|916000|310003264|1|||
308|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N13104726|No Project|BRG JD ELEKTRIK; KEYBOARD + MOUSE, WIRELESS, MK-2605, LOGITECH|2241|BU|IDR|442890|2|885780|885780|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|2|IDR|440000|880000|||TIDAK|24/08/2016 0:00:00|TIDAK|-764220|310003318|2|||
309|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19100178|No Project|PISAU CUTTER; NT-100, KECIL, KENKO|2241|BU|IDR|6443|2|12886|12886|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|2|IDR|6000|12000|||TIDAK|24/08/2016 0:00:00|TIDAK|-1637114|310003318|2|||
310|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19100128|No Project|LEM; STICK GLUE, 8.2 GR, PADAT, UHU|2241|TUB|IDR|7363|10|73630|73630|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|10|IDR|7350|73500|||TIDAK|24/08/2016 0:00:00|TIDAK|-1576370|310003318|10|||
311|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N13100048|No Project|BR J ELEKTRONIK/ELEKTRIK; BATTERY, ALKALINE 1.5V, NATIONAL|2241|BU|IDR|10545|5|52725|52725|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|5|IDR|10500|52500|||TIDAK|24/08/2016 0:00:00|TIDAK|-1597275|310003318|5|||
312|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N13101412|No Project|BARANG JADI ELEKTRONIK/ELEKTRIK; BATTERY 1,5A , AAA, ABC|2241|BH|IDR|1378,05|10|13780,5|13780,5|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|10|IDR|1350|13500|||TIDAK|24/08/2016 0:00:00|TIDAK|-1636219,5|310003318|10|||
313|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19100079|No Project|FILE ODNER; F4, (T=75 MM), BIRU , PLASTIK , BANTEX|2241|BU|IDR|29560|20|591200|591200|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|20|IDR|29500|590000|||TIDAK|24/08/2016 0:00:00|TIDAK|-1058800|310003318|20|||
314|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19100104|No Project|ISOLASI; L=0.5 INCH, BENING, PLASTIK , PANFIX|2241|UN|IDR|10642|5|53210|53210|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|5|IDR|9900|49500|||TIDAK|24/08/2016 0:00:00|TIDAK|-1596790|310003318|5|||
315|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19130086|No Project|CARTRIDGE PRINT; PITA CALCULATOR/MESIN HITUNG CASIO DR8620 ; 13MMX6M, BLACK & RED|2241|ROL|IDR|9072|10|90720|90720|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|10|IDR|8800|88000|||TIDAK|24/08/2016 0:00:00|TIDAK|-1559280|310003318|10|||
316|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19120022|No Project|SELF STICK NOTE; 2X3 INCH, KUNING, POST IT|2241|PAC|IDR|7094|5|35470|35470|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|5|IDR|6600|33000|||TIDAK|24/08/2016 0:00:00|TIDAK|-1614530|310003318|5|||
317|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N21140004|No Project|PENGHARUM; PEWANGI STELLA|2241|BU|IDR|10517,13|10|105171,3|105171,3|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|10|IDR|10500|105000|||TIDAK|24/08/2016 0:00:00|TIDAK|-1544828,7|310003318|10|||
318|DADI|0|110005732||Divisi Keuangan & Akuntansi|NONE|N19100145|No Project|MATERAI; RP. 6000|2241|BU|IDR|7094|250|1773500|1773500|||130003622|210003456|SP|KOPERASI KARYAWAN  LEN|250|IDR|6600|1650000|||TIDAK|24/08/2016 0:00:00|TIDAK|123500|310003318|250|||
319|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N13114675|No Project|BRG JD MEKANIK; KABEL DUCT 50 X 50 X 1700 MM	|B2200|BTG|IDR|35000|3|105000|105000|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|3|IDR|34000|102000|||TIDAK|05/08/2016 0:00:00|TIDAK|-7195000|310003250|3|||
320|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N13114676|No Project|BRG JD MEKANIK; BESI SIKU LUBANG|B2200|BTG|IDR|95500|1|95500|95500|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|1|IDR|93000|93000|||TIDAK|05/08/2016 0:00:00|TIDAK|-7204500|310003250|1|||
321|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N20110021|No Project|AC; SPLITE 18 GKP, 2PK, PANASONIC|B2200|UN|IDR|7506986|1|7506986|7506986|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|1|IDR|7300000|7300000|||TIDAK|05/08/2016 0:00:00|TIDAK|206985,5|310003250|1|||
322|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N12101649|No Project|BAHAN MEKANIK; PIPA, TEMBAGA, AC 2 PK, OUTDOOR + INDOOR|B2200|MTR|IDR|91044|9|819396|819396|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|9|IDR|88750|798750|||TIDAK|05/08/2016 0:00:00|TIDAK|-6480604|310003250|9|||
323|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N11121634|No Project|KABEL/KAWAT; KABEL / KAWAT LOW VOLTAGE INDOOR NYM 3 X 2.5 MM SUPREME|B2200|MTR|IDR|22000|30|660000|660000|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|30|IDR|21000|630000|||TIDAK|05/08/2016 0:00:00|TIDAK|-6640000|310003250|30|||
324|RENNI|0|110005741||Unit Bisnis ELHAN|NONE|N12100952|No Project|BAHAN MEKANIK; PIPA, PVC, PARALON, DIA 1/2"|B2200|BTG|IDR|15801|3|47403|47403|||140000949|220000926|SP|ANUGERAH PUTRA SEJATI, CV.|3|IDR|15000|45000|||TIDAK|05/08/2016 0:00:00|TIDAK|-7252597|310003250|3|||
325|RENNI|0|110005740||Unit Bisnis ELHAN|11616UD132|N13114607|HARKOMLEK KELAS MANDAU|BRG JD MEKANIK; CASING L210|2131|UN|IDR|675000|30|2,025E+07|2,025E+07|||140000947|220000920|SP|TEPAT INDUSTRI, PT|30|IDR|500000|15000000|||TIDAK|23/08/2016 0:00:00|TIDAK|5250000|310003308|30|||
326|RENNI|0|110005740||Unit Bisnis ELHAN|11616UD132|N13114689|HARKOMLEK KELAS MANDAU|BRG JD MEKANIK; CASING L330 INTERCOM|2131|BU|IDR|975000|10|9750000|9750000|||140000947|220000920|SP|TEPAT INDUSTRI, PT|10|IDR|667000|6670000|||TIDAK|23/08/2016 0:00:00|TIDAK|-5250000|310003308|10|||
327|RENNI|0|110005740||Unit Bisnis ELHAN|11616UD132|N13114690|HARKOMLEK KELAS MANDAU|BRG JD MEKANIK; CASING L331 INTERCOM|2131|BU|IDR|975000|5|4875000|4875000|||140000947|220000920|SP|TEPAT INDUSTRI, PT|5|IDR|667000|3335000|||TIDAK|23/08/2016 0:00:00|TIDAK|-10125000|310003308|5|||
328|RENNI|0|110005740||Unit Bisnis ELHAN|11616UD132|N13114521|HARKOMLEK KELAS MANDAU|BRG JD MEKANIK; CASING L520 SS304|2131|UN|IDR|1850000|15|2,775E+07|2,775E+07|||140000947|220000920|SP|TEPAT INDUSTRI, PT|15|IDR|1350000|20250000|||TIDAK|23/08/2016 0:00:00|TIDAK|12750000|310003308|15|||
329|IIS|0|110005739||Unit Bisnis ICT|16514JI160|N15105159|ITTS Phase II|JS SUBKON; JASA SEWA ALAT UKUR ETL 2 SET ( RP.50.000.000/BULAN/SET) SELAMA 6 BULAN	|2151|LOT|IDR|6E+08|1|6E+08|6E+08|||150001507|230001475|SPERJ|IWAN SATRIA, CV.|1|IDR|594000000|594000000|||TIDAK|01/08/2016 0:00:00|TIDAK|6000000|310003244|1|||
330|DWI|0|110005738||Divisi Produksi|35013PI174|16100237|GP 13XI 708 - E KTP READER 2013|BAHAN KIMIA; TIMAH, BATANG, SILVER, SN/PB, 63/37  , ASAHI|2134|KG|IDR|285923|20|5718460|5718460|||130003611|210003433|SP|ASAHI SOLDER TECHNOLOGY INDONESIA, PT|20|IDR|195500|3910000|||TIDAK|19/09/2016 0:00:00|TIDAK|1808460|340800281|20|||
331|DWI|0|110005738||Divisi Produksi|35013PI174|16100248|GP 13XI 708 - E KTP READER 2013|BAHAN KIMIA; TIMAH, KAWAT, SILVER, DIA 0.8MM SN/PB, 63/37  , ASAHI|2134|KG|IDR|250785|24|6018840|6018840|||130003611|210003433|SP|ASAHI SOLDER TECHNOLOGY INDONESIA, PT|24|IDR|221500|5316000|||TIDAK|02/09/2016 0:00:00|TIDAK|2108840|310003333|24|||
